story	generated
"But the unfortunate Cornelius de Witt had made no such haste over the matter, and on the arrival of his godson, he was informed that Van Baerle had been drinking. "" And so, "" said the old man, "" you must have known that I am a damned red - headed rascal. "" "" I am red - headed, "" said Cornelius, "" and I have always stood by to see the points of my own writings. "" "" And do you keep them out of my hands? "" said the old man, squinting. "" Yes, I do. "" "" Then you are quite right, "" said Cornelius. "" And I don't want to know anything about the matter. "" "" It is really undeniable that I wrote them, "" the old man added, with a sigh. "" And I know what you mean, and I don't want to know anything, and I don't want to know just what it is. "" Then he went out of the house with a sigh. Cornelius had come into the courtyard, and had sat under the shade of a tall elm - tree, when the door of the conservatory opened, and Mr. Van Baerle, standing over him, exclaimed, "" That's the man I wanted. "" "" I got it! "" said the
"	1
"” “ They ’re tramping, ” said the old man. “ Who ’s tramping here? ” asked Tom. “ I do n’t know, ” said Huck, “ but they ’re tramping, and I do n’t want to see them. What do you think they ’ll do, now? ” “ They ’ll tramp, maybe, ” said Tom ; “ and then they ’ll come trampling back to the Old Man of the Sea, and that ’s all they want. ” “ Well, I do n’t know, ” said Huck, “ but I do n’t believe it ’s anything to tramp people again. If they had any sense they ’d run away ; perhaps they would n’t dare to come back. ” “ What ’s that? ” said Tom. “ Why, what ’s that? ” “ They ’re trampling, and I do n’t believe it. They ’re trampling, and I do n’t believe it. That ’s why they _ are _ trampling, and I do n’t believe it. ” “ That ’s why they _ are _ trampling, ” said Huckleberry. “ Why, that ’s why. They ’re
"	1
"” “ Lady, ” said he, “ I know not who thou art, but I will tell thee. Wilt thou tell me who thou art, and what is thy name, lord? ” “ Aye, ” said she, “ I am Ellen, the daughter of King Anlawd. ” Then he told her where Ellen was, and she told him all that had befallen her, and how that he had come hither to seek her. Then he said : “ Lady, I have been thinking of this for some time, and I will tell thee. But if thou wilt set about it, I will do so. ” Then she asked him who he was, and what he was, and what he desired thereof. “ Ah, ” said he, “ I am Rhiannon, the daughter of King Anlawdd, and I have been to hunt in the forest for a year, and I have seen this deer and other wild beasts, and I have been to hunt in the forest until I come to the place where thou didst find my cousin, and I have seen the like. And I have seen this, that thou camest to seek this young damsel ; and I have been to seek this young man, and he is not dead. ” Thereupon 
"	1
"And thereupon he beheld a knight coming towards him through the open country, having a lady upon his horse. And he saluted the knight. "" Heaven prosper thee, "" said Geraint, "" and whence comest thou, and whither art thou going? "" "" I am Arthur's attendant, "" said Geraint, "" and I come to seek thee. "" "" Behold, "" said Geraint, "" I am Arthur's attendant. "" And they took their horses, and went forward to the gate. And the hoary - headed man on the horse, recognized the hoary - headed man, and saluted him. "" Heaven prosper thee, "" said he, "" and who art thou? "" "" I am Arthur's attendant, "" said he. "" And art thou Arthur's attendant? "" "" I am Arthur's attendant, "" said he. "" And art thou Arthur's attendant? "" "" I am Arthur's attendant, "" said he. "" And art thou Arthur's attendant? "" "" I am Arthur's attendant, "" said Geraint. "" And art thou Arthur's attendant? "" "" I am Arthur's attendant, "" said he. "" And art thou Arthur's attendant? "" "" I am Arthur
"	1
"One of them was the draughtsman. The other, the pig. The third entered. The fourth arrived. The fourth arrived. The boy, who had been chewing gum, was the only person present. He was terribly frightened. “ What are you doing here? ” he said, in a low voice. “ I am frightfully hungry, and so am I. ” Both men returned. “ You ’ll see, ” said the little fat man, “ if you ’ll help me to do it, I ’ll do it. ” “ I ’ll help you, ” said the little fat man, with a sigh. “ I ’ll help you to do it, if you like. ” The two men entered. Then the little fat man began to laugh. “ You ’ll see, ” he said, after a minute ’s thought, “ that I did it. ” “ I do n’t know, ” said the little fat man ; “ but I do, and I do n’t know that. ” “ You ’ll see, ” said the boys. “ You ’ll see, I do n’t know that. You ’ll see, I do n’t know that. ” “ You ’ll see, ”
"	1
"Ah, said Sir Palomides, I require you tell me your name. Then Sir Tristram told Sir Palomides his name. Then Sir Tristram said thus : My name is Sir Tristram de Liones. Then Sir Palomides asked him his name. Sir, said Sir Tristram, my name is Sir Tristram de Liones. And then Sir Palomides said : My name is Sir Tristram de Liones. So God me help, said Sir Tristram, I require you that ye will tell me your name. Then Sir Tristram told Sir Palomides that he was called one of the best knights of the world, and that same knight was Sir Launcelot du Lake that fought with Sir Tristram. Then was Sir Tristram wroth that Sir Palomides should know his name, for he was a good knight, and a well made knight. And then Sir Tristram asked him his name. What is your name? said Sir Palomides. My name is Sir Tristram de Liones. Ah, sir, said Sir Tristram, my name is Sir Tristram de Liones. Ah, said Sir Tristram, I require you tell me your name. Sir, said Sir Tristram, my name is Sir Palomides. Ah, said Sir Tristram, I require you tell me your name
"	1
"And, indeed, I saw that there did be a scorpion anigh in the shadows ; and I to know that it did be one of the snakes, as I do think, lying so close about the boulders ; and I to know that the snake did be truly slain by the scorpions ; but whether there did be any such thing in the shadows, I never to know ; for the thing did be very horrid, and to be like to move away in a fury. And surely, I lookt keen and fearful, and I saw that there went a great snake out of the shadows, and scutt it ; and it smote me very hard in the head. And I ran very swift for a great minute, and had a quick run ; and the snake to go very sharp and wary ; and afterward to come at me with a great slap in the head. And lo! I cut the head from off mine arm, very fierce, and smote it with the Diskos ; and it smote me with a great weapon, so that I leapt unto the side of the dead Monster, that it did be gone utter into the shadows of the boulders. And I caught the Diskos from my hand, and I smote it with the Diskos, and it smote me with the Diskos ; and I smote it through the breast of Mine Own
"	1
"’ ‘ Yea, ’ she said, ‘ and this I will do. ’ And therewith she kissed the little babe on the cheek and said : ‘ And this I shall tell thee presently ; but it may not be. ’ And she set her teeth, and spake out again : ‘ This is no hard matter for thee, Bow - may, to wend with thee ; and this I shall bid thee to do. Thou shalt not depart until thou hast seen me again. ’ And she put her hands to her face and kissed her cheek, and said : ‘ This is no hard matter for thee, Bow - may, my Kinsman, and I have nought to do with thee. ’ ‘ That is sooth, ’ said he. She said : ‘ Thou shalt go with me if thou wilt, and we will dwell together here. ’ And she put her hands to her cheeks and kissed them, and they were as happy as they had been before. But he said : ‘ Even so shall it be with me. ’ ‘ Yea, ’ she said, ‘ and that will I do. ’ Said he : ‘ I am happy, O Kinsman. ’ She said : ‘ And thou wilt not take me from thee,
"	1
"And surely, as you shall think, I was ready to have a sure place for them that did be so dreadful, save for the shaking of the earth and the roaring of the great Fire - Hills that did be in the air of that place ; and I to know that there did be a dreadful fear that should be taken from all the Peoples of that Land, if that they had no knowledge of aught ; and I to go forward again with a good speed. And surely, when I had come to the top of the great hill, I lookt down into the night, and lo! there did be a strange and horrid light in this part and that ; and I did surely wonder whether it did be truly a House of Silence unto the Peoples of that Land. And the light from the fire - hole smote a little anger in my heart ; but I to have no power to make it plain ; for, indeed, it did seem to me that there was a wondrous thing in this place and that ; and I to feel that it did be something dreadful to mine inward senses. And I gat me to mine elbow, and made that I grip the Diskos ; and I drew the Diskos from my hip, and afterward looked downward into the Night Land. And lo! in a moment I did see that there went a grim and horrid blackness all about me ; and I perceived that there
"	1
"So the young people stood looking at them, and the young women said : "" Come, this is a good place for a young man to go into. "" And they didn't look at the basket, but looked at the gold and silver and pike, and went on stoutly. Then the woman drew nearer and nearer, till she saw that it was full of good - humoured spirits and a fine piece of food, and she said : "" This is a good place for a young man to live in, and if he doesn't get all that he has, I should like to see him, for he is hot and cold. "" So she put her arms round her neck and kissed her, and went into the baker's shop. But the bakers'shop was not empty, and the people, whoever saw them, paid no heed to what she said, but went quietly away. When they had gone a little way they turned back and came to a little door that led into a garden ; and the baker's shop was open, and the people's doors were open, and there were cakes and fruit, and wine, and ale, and beer, and casks of wine, and quaint cakes and wafers. Then they put their hands into the basket and went into the baker's shop, and the people
"	1
"” “ Sir, ” said the lord, “ much do I thank thee, and much do I praise thee. ” Then the knight bade farewell to the lady, and went forth, and came to where the lady was, and she said : “ Sir, I am grieved for the evil which thou hast done me, and I know not how it will be ; but I will give thee good counsel. ” “ Sir, ” said she, “ thou shalt well wot that it will be well for thee to give it me. ” “ Dame, ” said he, “ since it pleaseth thee so much, I will give it thee. ” “ Sir, ” said she, “ it shall be as thou wilt. ” “ Yea, ” said he, “ and I will give it thee, if so be that thou wilt take it. ” “ Sir, ” said she, “ I will take thy gift, and I will give it thee. ” Then the knight was so glad that he gave her the gift, and she thanked him, and went his way. And on the morrow the squire went to hunt in the forest, and found a great hart, with which he was wending, and he went back to
"	1
"So the king let make a cry, that all the lands of Britain should be covered with gold and silver. And King Arthur, Sir Gawaine, Sir Agravaine, and Sir Mordred, by Merlin ’s messengers, let make a cry, that all the countries should be covered with gold. Then the king let make a cry, that all the countries should be covered with gold, for to ween that any Christian should have it. CHAPTER VIII. How Sir Launcelot and Sir Lavaine met in a forest at a passage, and how Sir Tristram and Sir Palomides were drowned. Then the king let make a cry, that all the countries should be covered with gold, that all the countries should be covered with jewels. Then Sir Launcelot called unto him Sir Percivale, Sir Bors, Sir Bleoberis, Sir Ector, Sir Blamore de Ganis, Sir Bleoberis de Ganis, Sir Gahalantine, Sir Galihud, Sir Galihodin, Sir Galihodin, Sir Menadeuke, Sir Hebes le Renoumes, Sir Bellangere, Sir Sagramore le Desirous, Sir Epinogris, Sir Percivale, Sir La Cote Male Taile, Sir Percivale, Sir La Cote Male Taile 
"	1
"Then she screamed, "" Ro - a - ar! Ro - a - ar! Come and be eaten! Ro - a - ar! Come and look at me! "" But no sooner had she spoken than the poor bird cried out, "" Ro - a - ar! Ro - a - ar! Come and look to - morrow! "" Then all the hens went to bed, and Ro - a - ar! Ro - a - ar! Ro - a - ar! Ro - a - ar! Come and look at me! Very terrible indeed! When they saw him, they all made a rush to run after him, but he never escaped, and the poor bird was soon left far behind. When they reached the middle of the forest the poor bird lay down again on the soft grass, very miserable indeed. For some time after, however, she began to cry out, "" Ro - a - ar! Ro - a - ar! Ro - a - ar! Come and be eaten, I say! "" And she began to cuff and pull at his tail, and look very terrible indeed. At this moment there came a knock at the gate, and Ro - a - ar! Ro - a - ar! Ro - a -
"	1
""" "" It's just fun, "" said Aunt Em. "" I'm always glad to see them. "" "" Oh, come and play with me, Scraps! "" cried Dorothy. "" I'm so fond of you. Come and play with me. "" "" I'm sure you 'll like it, "" said Scraps. "" I don't like it, "" said Dorothy. "" But it makes me feel so queer to hear people talk about such things. "" "" I'm going to play with you all the time, "" suggested Scraps. "" I'm going to have fun with you all the time. Come and play with me, Scraps, and I 'll be your friend. "" So they all played together until bedtime, and then Scraps began to skip out of the room and join in the game, while the Munchkins, the Mule, the Tin Woodman, and Toto rode away. The Munchkins were a fine, good - natured company, and never had they been happier than when they found themselves in a strangely quiet neighborhood. They did not go to sleep till morning, after which they rested for the night. When morning came they found themselves in a strangely quiet place. There were no trees or trees to be seen, and there were no houses to be seen ; only a few little sheds and barns with old barns and little sheds
"	1
""" What are you aiming at? "" I said ; "" I am looking for a net, and that is what I am looking for. Let me go ; for I am very tired. "" "" You are looking for a net? "" said Suddhoo. "" I am not looking for a net, "" said I ; "" it is only a net. Go in and lie down. "" So I went in and shut the door of the net. Then Suddhoo climbed up on the roof, and began to cry ; but he was very angry, as you know, because he had no son. He looked at me with the eyes of a frightened tiger, and said that he was the only son that was wanted by Rajah Bunyan, who could not bear to see anything. "" It is all my own fault, "" said Suddhoo, "" that I have come here to help you ; but, to be sure, when I am dead, I shall never again be able to leave my house. "" "" But, to be sure, "" said I, "" that is what I came for. Do not be afraid, for I will be there in a few days, and you shall be safe from burglars in the jungle. "" "" I will not fear them, "" said Suddhoo ; "" but if they do not let you live with me, I shall be
"	1
"“ Pepper ’s a good joke, ” said the Hatter. “ It ’s a queer sort of a joke, ” said Alice. “ I should think it would have been much better in the future, ” thought the March Hare. “ But there ’s plenty for too much soup, ” said Alice. “ I ’m not a bit hungry, ” said the Hatter in a decided tone. “ I do n’t know how I ’m ever going to get on with my work, ” said Alice. “ I ’m just going to take a walk! ” So the March Hare took the oxen, and began to sneeze as fast as he could. The March Hare started back, and the first thing she did was to try which of the three kittens she had brought with her was the largest. She sneezed as loudly as she could, but the March Hare made no sound, and the Hatter continued to sneeze as long as he could choke. At last the Hatter returned to the garden again, and began to sing : “ Oh, dear! Oh, dear! Oh, dear! ” The March Hare began to shake as he sang, “ Oh, dear! Oh, dear! ” And at last he sneezed again, and the March Hare began to
"	1
"” “ And now I shall have to go out, ” said the youth. “ Things are certainly bad, ” said his father. “ If I learn geography and mathematics, I shall be a great learner. ” “ Very well, ” said the teacher ; “ but it is not yet time for study. Go into the school every day, and do as you wish. ” “ And I will teach you how to swim, ” said the youth. So he went out, and sat down on the bench, and taught the fish. When he had done his work, the teacher gave him a piece of white bread and a bottle of milk. “ This is the day for the fishes, ” said he, and sat down beside the fishes. The youth sat down by the old man ’s side, and the old man taught him how to swim, and he sat and he watched the fishes as they came up the water. One day the fishes came back home in the evening. “ Ah, my lord, ” said the young man, “ this is a terrible misfortune. If I were to learn a trade, I should be a happy man. ” “ Well, then, ” said the old man, “ I would like to learn a trade. Come with me into the garden, and I will teach you.
"	1
"The King said, “ If thou wilt go with me to the feast, thou shalt be treated as a swineherd, and shalt have a bag of gold for thyself. ” Then said the King, “ I will go with thee, ” and ordered John to carry the golden net, and carry it to the King, and he would give him a great deal of money. Then the King sent the youth forth to the forest, and asked him what he should bring back with him for his wife and children. The youth took the bag, and carried it to the King, and said, “ Lord King, my wife has been here for seven years, and no one has ever heard of her since. ” The King said, “ If thou wilt take this, give it to me, and I will look after it myself. ” Then the youth took the bag, and looked at the iron, and said, “ What wilt thou do? ” “ Oh, ” answered the King, “ I will take the ring which is in it, and thou wilt take it with thee, and then thou wilt see where it is hidden. ” Then the King said, “ My daughter, what wilt thou do? ” “ Thou shalt have the ring
"	1
"The mountains they pursued so long, without retreating, that at last they came to the mighty river - side, and there the giants found a bridge over their heads. They did not stop to speak or ask one of them a question ; but one, a giant, very large of body, sprang into the water - side to help himself. "" What is this? "" asked he, "" that you have fallen into the power of the giants? "" "" You have slain my people, "" replied the other, "" and I will make them pay for their trouble. "" "" Nay, "" said the giants, "" I will not do that ; it is your fault. You have fallen into the power of the giants, and I will make you pay for it. "" "" That is true, "" replied the king of the mountains. "" You are right. Go, and conquer the giants as easily as you can. "" And the people of the mountains were so enraged at hearing this, that they did not dare to protest, even to themselves, against the wishes of their neighbor. But the giants, though they did not go far enough, utterly refused to give up their mountainous enterprise. When the people of the mountains saw the giants descending, they were greatly surprised to see how their strength would be increased. They did not wait for an answer, but hurried onwards towards the palace of
"	1
"The moon rose and was gilded with a soft radiance in the eastern sky. All the tropical shrubs and plantations of the island, and even the graveyards and orchards around it, were brimming with sweet aromas, like emeralds, and mingled with the darker foliage. The night was so intensely cool, that it was impossible to restrain myself from stretching out my arms to support myself, and pressing my hands tightly together, as if to raise me to a level with the earth. "" And yet, "" said the old man, after a little pause, "" I don't think I've ever been far from home. "" And he turned to the north - westward, and said, "" I don't think I've ever been far from home -- not even close -- and that there isn't even a distant part of the world known to me. "" And he added, with a sudden change of tone : "" I'm a young man. "" And, indeed, if you so elect, you can not fail to feel that you are gaining a real presence in the universe. A little way off, however, there is a touch of radiance in his face, which, though unknown to the adventurer, still seems to bear witness to his innermost feelings. He was, as the saying is,
"	1
"One of them wore a shabby black robe, and his other a plain blue one, with a broad brim on his head. The other wore a fine broad smock with a broad collar that came down as low as his chin, and on his feet a riding - hood. He looked from one to the other ass and cart, and beheld neither horse nor rider. The ass, ass, and the cart piled with pots and pans was full of food, and behind them was a prisoner, dressed all in black, with a gold coronet upon his head. When this prisoner saw the other, he made as though he would give him what he demanded of him, and refused to come further. “ Come, ” said he to the prisoner, “ let us forward. ” So saying he arose and followed the way, and overtook the prisoner, and brought him to his chamber. “ Sire, ” said he, “ do you give your word to your prisoner to - night? ” “ That I do, ” said the prisoner. “ And will you tell me your name? ” said he. “ My name, ” said the prisoner, “ is Elam. ” “ Where is my wife? ” said the prisoner. “ In her chamber, ”
"	1
"She did not look at it very long, for it was evident that she had been going a long way. Then the mother opened the pane and cried, “ Listen! My child, I am going to be buried. ” “ My child, ” answered the nurse, “ I am going to be buried. ” “ My child, ” answered the sick girl, “ I am going to be buried. ” “ My child, ” said the nurse, “ will you tell me what you have seen? ” “ Never mind, ” answered the girl, and she told her mother all that had happened. Then the mother went to her work, and when she got to the bed she found the girl lying on the floor by the little window, with her head on the pillow ; and she held out her hand for him to take care of himself. He did not see her, but he looked so sad that he almost cried out, “ Oh, my dear! My little sister, I am going to be buried. ” She cried so loudly that the doctor could not hear her, and he was obliged to go away, because he thought the child was going to be buried in some deep well. So he sat down quietly by the daughter ’s bedside, and waited until morning. Then the sick girl got up, dressed in her best frock, and put on her best coat.
"	1
"But at last he said, "" I 'll take the cockerel, man, and make you pay me a visit in yonder tower, for I see that it is no place for him to go. "" So Eric o'Lincoln went as he was bidden, and took the cockerel for his own, without any more words, and moved away with the knight until he came to the tower. There he found Lincoln sitting upon a bench, with his lance in one hand and his sword in the other, and with his sword in the other. Eric o'Lincoln did not stir from his place until he saw the great gate open, and he began to carve the cudgel out of the earth. Then he began to chuckle, and said, "" Brother Eric, thou art so crafty a craftsman as I am to carve this cudgel to my heart's content. "" But Lincoln said nothing, for he knew that the matter was yet to be settled. So the next morning Eric o'Lincoln came forth, as he had been told, and brought the cudgel to him. Eric o'Lincoln put on his armor, and went forth to fight the king, and did much like what he had seen of him. Then he cried, "" Come forth, ye knave, and fight me amain! "" But
"	1
""" "" And do you give me the deal? "" "" It is not so, "" said he ; "" it is not so, nor does he lie there. "" "" Then, indeed, I can not give him the deal. "" "" There is no way of denying this, "" said the king ; "" you must let him go free, and do not seek justice elsewhere. "" So they parted, and King Arthur and the Queen went away together. A while after, Sir Gawain and Sir Gareth returned to their own country, and there was great rejoicing in the Court. And when they had dismounted from their slumbers, they found Sir Gawain alone in a lonely place. There was no one about whom Sir Gawain sat save Sir Gareth and Sir Launcelot ; but he had many friends, and many enemies, whom he loved as much as he loved him ; and many of these they would have hanged, had not Sir Gareth been freed from his bonds. And now Sir Gawain made peace with Sir Launcelot and Sir Lavaine ; and they took their leave of Sir Gareth. And Sir Gawain made peace with Sir Launcelot, and they thanked him heartily for the honour he had done them ; and Sir Gareth thanked him in every way they could. And on the morrow, as soon as he had left the court,
"	1
"She danced past the door, and there came out a well - known maiden. “ Dance, ” said she. “ Who art thou? ” “ I am the princess, ” answered the maiden, “ and have been long at home there. ” “ Tell me, ” said the old woman, “ what art thou doing here? ” “ I am making music, ” said the maiden, “ and I know all that thou knowest : art thy daughter, or art thy father? ” “ Thou art thy father, ” said the maiden, “ and I am thy daughter. ” “ Thou art thy father, ” said the old woman, “ and I am thy daughter. ” “ Thou art thy father, ” said the maiden, and she danced past the door. The door swung open, and the maiden entered. The old woman bowed her head. “ Tell me, ” she said, “ who art thou? ” “ I am the fairy, ” said the maiden, “ and I am thy daughter. ” “ Thou art thy father, ” said the old woman, “ and thou art mine. Thou hast been to seek and find thy father, but not thy father 
"	1
"The nineteenth century also, as you may imagine, had an enormous flood of negative water, in which the banks and canals were abounding ; though it was really no wonder that the banks, though artificially shaped, were to be used for purposes of fishing, and agricultural pursuits ( which, I am inclined to think, were very effective in such cases ). Beyond the flood, however, there was a persistent persistent use of the water as a means of gaining valuable information, which, as you will note, was very prevalent amongst the working classes. It was, for instance, very difficult to look at the system of communication between the people and their masters : the system of communication between the people and them seemed rather cynical and unmanagable ; and the system of communication between the people and their masters, which, as you might have guessed, was to have been much modified from the natural system of communication between the men and their wives. Now, however this was, and had nothing to do with the matter beyond a superficial state of mind : the bodily desolation of bodies, and the devastation of mankind in their chase, all of which, I think, was far more manifest than in the commercial system. For the other climax was the mental distress of men due to their obsession and longing for beauty, which, when confronted with this state of things, was almost imperceptible through all those intervening organs
"	1
""" Now, "" said King Arthur, "" I will tell you the truth, since it would be too bad to tell you what it is to be a thief to steal a great sum of money from a very rich man. "" To this the king made answer : "" My Lord, as thou hast told me, I have come hither with a plan whereby I may defend myself against the tyrants of this castle ; so I pray you to take me away from this place at your discretion, and let me go mine own way. "" So the king permitted them to depart, taking the counsel of all the barons, and he bade King Arthur send messengers to all the castles and dwellings thereof, and to bring them back as soon as possible to that castle. [ Sidenote : How Sir Tristram dwelt in Cornwall ] Now one day Sir Tristram came to the castle of Tintagel, and King Arthur was seated upon the steps of the castle, for he was very weary of travel. And when he came nigh to the gateway, he saw three men coming towards him upon the threshold of the castle. These were the three attendants of Sir Tristram, and they were the three attendants of Sir Tristram. These three were the three attendants of Sir Tristram, and these three were the three attendants of Sir Tristram, and each of them was dressed in a very noble and stately garment 
"	1
"“ It is very like a letter of introduction. ” He sprang from his chair. “ Is it? ” he asked. “ Yes, it is. ” “ You have heard, Mr. Holmes, that you were in the habit of passing your letters at random, and that you were remarking that you had been drinking rum? ” “ I am inclined to think that I was. ” “ Then you were quite right, ” said I. “ Well, then, what is it? ” “ It is a letter from your mother. ” “ What! ” “ It is from my mother. ” “ Your mother? ” “ Oh, yes. ” He sprang to his feet. “ Are you pleased? ” I asked. “ Yes, it is from your mother. ” “ My dear boy, ” said I, “ I am very glad to hear it. ” He sprang to his feet again, and hurried away. “ I thought you might find it a most convenient place, ” he remarked. “ If you please, sir, I should be very glad. ” “ Indeed, I should be very glad, ” I replied. “ But how about your father? ” “ He is a man of business, Mr. Holmes. ” “ He has made up his mind to
"	1
"Now, when the King had lain out all that time, and had wept for her sorrow, he sent his daughter to the court, and told her everything that had happened to him, and that the wedding was to take place in the church, and that the young King should have all the bridegroom ’s possessions. Then the King thought to himself, “ If he can not have the wedding, and has lost his life, how can it be? ” He sent his daughter to the King, and said, “ Dear father, if I am to die, what shall I do? ” “ Ah, dear father, ” answered he, “ if I am to die, what shall I do? ” “ Ah, dear father, ” said he, “ if I am to die, what shall I do? ” “ Ah, dear father, ” said he, “ if I am to die, what shall I do? ” “ Ah, dear father, ” said he, “ if I am to die, what shall I do? ” “ Thou hast killed my dead mother, and thou hast buried her also! ” “ Yes, ” said he, “ I have buried her, and now I have carried out my plan. ” Then he sent for his servants, and bade them bring out 
"	1
"It came to pass that he saw the stomach of a man lying in the heath, and it was the same as the mountain which he had laid himself down there. “ Oh, wretch, ” said he, “ how canst thou stomach a great mountain like a small mountain? ” “ Oh, ” said the man, “ how canst thou stomach a great mountain like a small mountain? ” “ Oh, ” said he, “ I have seen it. ” “ What didst thou see? ” said the man. “ I did not see the stomach, ” said the man ; “ but if I had said that, I should have been able to stomach it. ” “ Well, ” said the man, “ since I have seen it, I will go and get it for thee. ” So he walked along the heath till he came to the stomach, and there the stomach was still standing. “ Oh, wretch, ” said the stomach, “ why art thou sitting there so wroth? ” “ Ah, ” said the man, “ I was sitting with all the strength of my body, when I saw the stomach, but I could not get it out of it. ” “ Tell me, ” said the traveler, “ what didst thou see?
"	1
""" "" It is not so, "" replied the knight, "" for I have no will to die, but must choose one of you for my mistress. "" "" Thou shalt not die, "" said Sir Lancelot, "" for thou hast a long time to live, and there is no life in that prison. "" "" It is not altogether meet for that knight to die, "" answered the knight, "" for he is weak and feeble and full of prowess. So if thou dost not die, I will return and fetch thee as soon as ever thou dost return. "" "" I will do thy bidding, "" said Sir Lancelot. Then he mounted his horse and rode forth on a great war - horse, and was overthrown by Sir Gawain, who smote him on the head with a spear. But Sir Lancelot smote him again so fiercely that the helmet of Sir Gawain fell off, and the head of Sir Gawain fell down as he galloped. Then they alighted at the gates of the castle, and locked the door behind them. Then they all went forth to search the castle, and found a great many strange and strange adventures betwixt King Arthur and Sir Gawain. But when they had searched in every place they could find nothing but a tomb, whereon tombs were buried, and many pictures of beautiful
"	1
"” “ Yes, sir, ” said Flask, “ he is heading straight towards the sea. ” “ Aye, aye, sir, ” said Stubb, “ that ’s the very reason he is so obliging. ” And with that he seized the cabin - schooner by the oarsman, and soon stood his mast - head above the bulwarks ; and at the same moment the schooner struck against the side of the ship, and slid down upon the deck. The rest of the crew were now on board, and the schooner, too, was just dropping out of sight ; but the schooner, being thrown overboard, fell astern between the ship and the bulwarks, while Starbuck, who had accompanied the schooner for some time past, steered the ship as he should. Meantime, the whole crew had been on board the Pequod. It was now close upon three o’clock in the morning, and still Stubb was flying along towards the ship. “ Good morning, old man, ” said Stubb. “ Did you ever hear of the Pequod? ” “ No, sir, not I. ” “ And what do you mean by that, sir? ” cried Flask 
"	1
"Then she turned to the old gentleman, who was sitting by the fire discussing the recent events of the last week. He had taken up his abode in the cottage and had waited until Miss Pross came to see him. "" You are very kind, "" he said. "" I hope your mother is well. "" "" Yes, "" she replied. "" She has been very kind to me, but not very well. "" "" My dear Mr. Renshaw, "" he said, "" I am very grateful to you for your attention to me. I am very fond of you, as a friend of yours and a friend of yours, and I am sure I should be glad to see you again at this time. "" Mary Louise bowed her head. "" You are very kind, "" she said. "" But I fear you do not know my husband. "" "" No, my dear, "" he said, "" I know nothing about him, and I do not wish to know anything about him. "" "" Very well, then, "" said Mary Louise, "" I will tell you all about him, and then perhaps you may thank your stars that you have come to us. "" * * * * * It was about two o'clock on the following morning that Elinor and her mother arrived at the cottage. They were both in their beds. When they opened their eyes Mary Louise found the world much brighter than she had ever known it to be. She knew that
"	1
"And I have noted that the Master, when I came to know that it was time for the tidings of his fame, had often made one look with his eyes, and he seemed to scorn the greatness of the world ; but he was not over - well pleased with himself, as he well knew with the others ; and he looked long at the great stars, and deemed them but a little man. But presently he found that the Master had not come back, and he shook his head, and said : "" My friends, I have not been to thee ever since I left thee ; but thou art here, and I have been thinking of thee and my love for thee. "" "" Yea, "" said Walter, "" and what is there in the world that I have seen? "" Said the Master : "" I have wondered somewhat at thy greatness ; but yet I can not tell ; for I have loved thy beauty, and thou art my friend. "" Then he looked up again, and said : "" It is but a little while since thou hast learned how great is thy fame ; and now thou art come to love me no more. "" "" Nay, "" said Walter, "" it is but a little while since thou hast learned how great is thy fame ; and then thou art come to love me no more. "" "" I
"	1
""" "" Then the old house is gone, "" said he. "" Yes, "" said I, "" but the man who lives there will come out and fetch it, if he doesn't tell us what his intention is. "" Said Walter : "" Then he will tell us all about it, and that will make him very angry, too. "" "" Is the old house empty? "" said I. "" Yes, "" said Walter, "" yes, the old one is gone. "" "" Then, "" said I, "" you may go in, if you like, and you 'll come with me, and show me the way to the house whence you came. "" "" I will show you, "" said he, "" and show you the way to it, if you 'll do so. "" So we went, and we were not long there before the man came out. He greeted us both, and then he told us that the house was empty, and that he would be there too, if we didn't give him the word for it. Then he told us that the neighbours had been away from the place as they had done the others, and that he must come back there himself, and that he must come back there himself, and that he would give us the word to do. So we ate and drank together, and then sat down to the
"	1
"And because he was so strong and fierce, they thought he must have more armour than they wore. Then said he, "" I will take my dwarf's life. "" So the people gave him his life, and he lived happily and happily for many years, but no one knew whither he went. At length one day he went forth to hunt in the forest, and he met with a robber maiden who said, "" Stay here, I pray thee, and tell me if thou knowest any of my adventures. "" "" Truly, "" said the robber maiden, "" I know all about them. "" "" Well, "" said the robber maiden, "" if I tell you any, I will tell you. "" So he stayed there, and told her all that had happened, and prayed her to tell her father whereby he came. When she heard this, she was very sorrowful, and said, "" I can not tell you anything else, for I am very sorrowful ; but I will tell you what he did. "" The robber maiden listened, and cried, "" He hath done it. "" "" Ah, "" said the robber maiden, "" now I am sorrowful. "" The robber maiden said, "" I will tell you all, at once. "" "" Alas! "" said the
"	1
